Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1988,Alberto,Adami,3,0,1,0,3,0,7,195,
1993,Daniel Augusto T.,Vanzella,0,0,0,3,1,0,4,311,
1987,Herbert Cesar,Gonçalves,0,6,1,0,0,0,7,180,
1981,Antonio Caldas,Neto,,,,,,,14,141,
1986,André Luiz Viana,Malta,3,0,0,6,0,0,9,162,
1988,Song San,Woei,4,0,1,0,0,0,5,214,
2000,Humberto,Silva Naves,0,1,0,2,1,0,4,368,
1981,Henrique,Mendes,,,,,,,13,149,
1982,Paulo Sergio Vieira,de Brito,0,0,0,3,7,0,10,96,
1989,Shauy Hsu,Pin,2,3,0,0,0,0,5,236,
1991,Alessandro Jacoud,Peixoto,2,0,0,1,2,0,5,259,
1992,Renato,de O. Caldas Madeira,1,2,1,1,0,0,5,263,
1986,Evandro,Gouvêa,3,0,0,2,3,0,8,172,
1984,Carlos Eduardo Rodrigues,Alves,4,0,0,0,0,0,4,160,
1991,Rogério Kiyoshi,Makita,0,0,2,0,1,1,4,268,
1995,André,Reys Leal,0,0,1,4,0,0,5,348,
2000,Sérgio,Tadao Martins,0,0,0,0,1,2,3,394,
1990,Andre Antunes Nogueira,da Silva,0,2,2,2,1,0,7,266,
1990,Luciano Irineu,de Castro Filho,0,1,2,3,1,0,7,266,
1992,Yuke,Zhao,0,1,1,1,0,0,3,289,
1983,Leda,Braga,,,,,,,1,168,
1988,Maria Célia Paiva,de Freitas,1,0,1,0,0,0,2,243,
1979,Edson,de Faria,,,,,,,,,
1979,Samir Jacob,Bechara,,,,,,,,,
1992,Márcio Luis,Almeida dos Anjos,0,2,0,0,0,0,2,297,
1979,Zaqueu,Nogueira,,,,,,,,,
1989,Tadeu Alexandre,de A. e Silva,0,0,0,1,0,0,1,275,
1979,?,Sebastião,,,,,,,,,
1988,Walfredo,da Costa Cirne Filho,0,0,1,0,0,0,1,258,
1989,Alexandre Xavier Iwata,de Carvalho,0,0,0,0,0,0,0,283,
1979,Liaw Wen,Chao,,,,,,,,,
1986,Marcelo Ricardo Xavier,de Mendonça,1,0,0,0,0,0,1,207,
1986,Marcos de Castro,Pacitti,0,0,0,0,0,0,0,210,
